CallID,UserID,Source,Destination,StartTime,EndTime,Duration,CallType,Status,Cost,Provider
1360,9,07441790344,07108517641,2025-05-14 05:09:25,,0,Data,Completed,0.0,EE
1361,9,07441790344,07301419672,2025-06-04 19:07:36,,0,Data,Failed,0.0,EE
1362,9,07441790344,07373061265,2025-06-08 23:22:29,2025-06-08 23:29:07,398,Voice,Completed,3.98,EE
1363,9,07441790344,07159712079,2025-06-08 08:19:26,,0,SMS,Completed,0.0,EE
1364,9,07441790344,07679251080,2025-06-04 18:52:36,2025-06-04 18:54:14,98,Voice,Completed,0.98,EE
1365,9,07441790344,07184307624,2025-05-14 19:00:27,,0,Data,Completed,0.0,EE
1366,9,07441790344,07996877071,2025-06-05 08:03:19,2025-06-05 08:05:40,141,Voice,Completed,1.41,EE
1367,9,07441790344,07442580427,2025-05-25 18:43:58,,0,Data,Completed,0.0,EE
1368,9,07441790344,07935012489,2025-05-23 16:05:46,,0,SMS,Completed,0.0,EE
1369,9,07441790344,07288940880,2025-06-07 02:52:21,2025-06-07 02:57:59,338,Voice,Completed,3.38,EE
1370,9,07441790344,07608146099,2025-06-04 03:04:29,2025-06-04 03:08:56,267,Voice,Completed,2.67,EE
1371,9,07441790344,07141720355,2025-05-29 17:32:03,,0,SMS,Failed,0.0,EE
1372,9,07441790344,07729958278,2025-06-10 10:06:29,,0,Data,Failed,0.0,EE
1373,9,07441790344,07353700852,2025-05-30 00:03:56,,0,Data,Missed,0.0,EE
1374,9,07441790344,07886677453,2025-05-20 11:37:16,,0,Data,Failed,0.0,EE
1375,9,07441790344,07922863023,2025-05-18 19:07:52,,0,Data,Missed,0.0,EE
1376,9,07441790344,07494330681,2025-05-16 16:32:22,,0,Data,Missed,0.0,EE
1377,9,07441790344,07489619747,2025-06-06 05:43:22,,0,SMS,Failed,0.0,EE
1378,9,07441790344,07664491218,2025-05-24 17:47:23,,0,Data,Missed,0.0,EE
1379,9,07441790344,07804530552,2025-06-08 19:00:43,2025-06-08 19:04:26,223,Voice,Completed,2.23,EE
1380,9,07441790344,07230432499,2025-05-15 20:42:08,,0,Data,Missed,0.0,EE
1381,9,07441790344,07519581297,2025-05-22 01:57:39,2025-05-22 02:06:33,534,Voice,Completed,5.34,EE
1382,9,07441790344,07795272359,2025-05-22 13:29:52,,0,SMS,Completed,0.0,EE
1383,9,07441790344,07128798078,2025-06-09 00:00:50,,0,SMS,Completed,0.0,EE
1384,9,07441790344,07902503085,2025-05-24 13:09:41,,0,SMS,Completed,0.0,EE
1385,9,07441790344,07733539596,2025-06-09 23:31:49,,0,SMS,Failed,0.0,EE
1386,9,07441790344,07971216092,2025-06-09 09:37:00,,0,SMS,Completed,0.0,EE
1387,9,07441790344,07123705628,2025-05-15 04:41:53,2025-05-15 04:42:37,44,Voice,Completed,0.44,EE
1388,9,07441790344,07919046682,2025-06-01 11:13:58,,0,SMS,Failed,0.0,EE
1389,9,07441790344,07931400671,2025-06-05 17:07:03,,0,SMS,Missed,0.0,EE
1390,9,07441790344,07488521496,2025-06-04 05:41:14,,0,SMS,Failed,0.0,EE
1391,9,07441790344,07444526465,2025-05-24 18:56:19,,0,Data,Missed,0.0,EE
1392,9,07441790344,07476792338,2025-05-31 22:51:41,,0,SMS,Completed,0.0,EE
1393,9,07441790344,07678482269,2025-05-19 05:42:00,,0,Data,Completed,0.0,EE
1394,9,07441790344,07835957912,2025-05-13 21:42:46,,0,SMS,Missed,0.0,EE
1395,9,07441790344,07667589738,2025-05-14 12:29:47,,0,Data,Missed,0.0,EE
1396,9,07441790344,07155072667,2025-05-16 19:54:26,,0,SMS,Missed,0.0,EE
1397,9,07441790344,07223668355,2025-05-15 03:04:04,,0,SMS,Completed,0.0,EE
1398,9,07441790344,07885068069,2025-05-20 05:17:21,,0,SMS,Completed,0.0,EE
1399,9,07441790344,07526256005,2025-05-23 08:41:52,,0,SMS,Missed,0.0,EE
