CallID,UserID,Source,Destination,StartTime,EndTime,Duration,CallType,Status,Cost,Provider
1480,12,07665140316,07434725459,2025-05-28 06:22:09,,0,SMS,Missed,0.0,Vodafone
1481,12,07665140316,07553603137,2025-06-11 04:18:03,,0,Data,Failed,0.0,Vodafone
1482,12,07665140316,07572802583,2025-05-23 10:27:13,,0,SMS,Completed,0.0,Vodafone
1483,12,07665140316,07317793340,2025-06-02 21:09:30,,0,SMS,Failed,0.0,Vodafone
1484,12,07665140316,07443920210,2025-06-08 13:07:37,2025-06-08 13:10:41,184,Voice,Completed,1.84,Vodafone
1485,12,07665140316,07248967559,2025-05-31 08:45:24,2025-05-31 08:46:17,53,Voice,Completed,0.53,Vodafone
1486,12,07665140316,07369779555,2025-05-26 13:53:52,,0,SMS,Completed,0.0,Vodafone
1487,12,07665140316,07465342272,2025-05-19 13:25:58,,0,Data,Missed,0.0,Vodafone
1488,12,07665140316,07841208105,2025-06-09 13:09:11,2025-06-09 13:16:26,435,Voice,Completed,4.35,Vodafone
1489,12,07665140316,07793206754,2025-05-17 06:12:50,,0,SMS,Failed,0.0,Vodafone
1490,12,07665140316,07246765595,2025-05-24 00:12:46,2025-05-24 00:19:03,377,Voice,Completed,3.77,Vodafone
1491,12,07665140316,07830461669,2025-05-14 15:35:19,,0,Data,Missed,0.0,Vodafone
1492,12,07665140316,07862435183,2025-05-14 14:26:43,2025-05-14 14:35:15,512,Voice,Completed,5.12,Vodafone
1493,12,07665140316,07148833281,2025-06-04 19:56:14,,0,Data,Completed,0.0,Vodafone
1494,12,07665140316,07125148367,2025-06-12 10:56:28,2025-06-12 11:02:41,373,Voice,Completed,3.73,Vodafone
1495,12,07665140316,07974931522,2025-06-01 12:24:26,,0,Data,Failed,0.0,Vodafone
1496,12,07665140316,07983868583,2025-06-08 05:58:30,,0,SMS,Completed,0.0,Vodafone
1497,12,07665140316,07175459068,2025-05-16 05:43:03,2025-05-16 05:47:13,250,Voice,Completed,2.5,Vodafone
1498,12,07665140316,07499700743,2025-05-21 21:25:40,2025-05-21 21:28:06,146,Voice,Completed,1.46,Vodafone
1499,12,07665140316,07707854215,2025-05-21 02:10:45,,0,SMS,Completed,0.0,Vodafone
1500,12,07665140316,07492916904,2025-05-15 06:14:46,2025-05-15 06:16:26,100,Voice,Completed,1.0,Vodafone
1501,12,07665140316,07615688485,2025-06-07 03:29:44,,0,Data,Missed,0.0,Vodafone
1502,12,07665140316,07736044376,2025-05-30 16:33:52,2025-05-30 16:36:18,146,Voice,Completed,1.46,Vodafone
1503,12,07665140316,07417661362,2025-06-05 14:32:38,,0,SMS,Missed,0.0,Vodafone
1504,12,07665140316,07890306289,2025-05-24 19:30:25,2025-05-24 19:37:03,398,Voice,Completed,3.98,Vodafone
1505,12,07665140316,07944942745,2025-05-27 21:14:48,,0,Data,Completed,0.0,Vodafone
1506,12,07665140316,07751930004,2025-05-20 23:25:15,2025-05-20 23:27:10,115,Voice,Completed,1.15,Vodafone
1507,12,07665140316,07378273382,2025-06-03 05:35:36,,0,Data,Missed,0.0,Vodafone
1508,12,07665140316,07543140699,2025-05-18 16:24:15,2025-05-18 16:27:15,180,Voice,Completed,1.8,Vodafone
1509,12,07665140316,07317711082,2025-06-03 03:01:03,2025-06-03 03:05:10,247,Voice,Completed,2.47,Vodafone
1510,12,07665140316,07462026151,2025-05-30 22:54:10,,0,SMS,Failed,0.0,Vodafone
1511,12,07665140316,07794238842,2025-06-10 17:51:07,,0,SMS,Completed,0.0,Vodafone
1512,12,07665140316,07704024235,2025-05-29 07:07:05,,0,SMS,Completed,0.0,Vodafone
1513,12,07665140316,07596104662,2025-05-17 03:53:05,,0,Data,Missed,0.0,Vodafone
1514,12,07665140316,07503199994,2025-06-09 19:53:12,2025-06-09 20:03:08,596,Voice,Completed,5.96,Vodafone
1515,12,07665140316,07722427381,2025-05-18 23:27:14,,0,Data,Failed,0.0,Vodafone
1516,12,07665140316,07703853122,2025-05-14 15:09:26,,0,SMS,Completed,0.0,Vodafone
1517,12,07665140316,07170096370,2025-06-11 23:22:05,2025-06-11 23:22:17,12,Voice,Completed,0.12,Vodafone
1518,12,07665140316,07614137964,2025-05-25 01:26:43,,0,Data,Missed,0.0,Vodafone
1519,12,07665140316,07535601853,2025-05-27 18:10:32,,0,Data,Missed,0.0,Vodafone
