CallID,UserID,Source,Destination,StartTime,EndTime,Duration,CallType,Status,Cost,Provider
1080,2,07986292410,07568728296,2025-05-15 07:15:52,2025-05-15 07:25:47,595,Voice,Completed,5.95,O2
1081,2,07986292410,07993839893,2025-06-08 05:19:46,,0,SMS,Completed,0.0,O2
1082,2,07986292410,07606476370,2025-05-29 01:28:50,2025-05-29 01:36:51,481,Voice,Completed,4.81,O2
1083,2,07986292410,07944940852,2025-05-16 01:26:35,2025-05-16 01:29:54,199,Voice,Completed,1.99,O2
1084,2,07986292410,07861543222,2025-06-04 01:25:44,2025-06-04 01:32:15,391,Voice,Completed,3.91,O2
1085,2,07986292410,07526610733,2025-05-29 02:15:22,2025-05-29 02:21:08,346,Voice,Completed,3.46,O2
1086,2,07986292410,07701989644,2025-05-18 22:01:39,,0,Data,Completed,0.0,O2
1087,2,07986292410,07995574420,2025-06-09 10:43:21,2025-06-09 10:43:37,16,Voice,Completed,0.16,O2
1088,2,07986292410,07120603440,2025-05-20 08:25:15,,0,SMS,Completed,0.0,O2
1089,2,07986292410,07462098331,2025-06-02 00:37:25,2025-06-02 00:40:44,199,Voice,Completed,1.99,O2
1090,2,07986292410,07371245192,2025-05-30 20:46:05,2025-05-30 20:55:44,579,Voice,Completed,5.79,O2
1091,2,07986292410,07125220141,2025-05-27 21:49:51,,0,Data,Completed,0.0,O2
1092,2,07986292410,07643269926,2025-06-08 07:55:08,,0,SMS,Completed,0.0,O2
1093,2,07986292410,07239233847,2025-06-05 22:56:24,,0,Data,Failed,0.0,O2
1094,2,07986292410,07244061717,2025-05-31 23:29:59,,0,SMS,Failed,0.0,O2
1095,2,07986292410,07647532218,2025-05-23 05:28:08,2025-05-23 05:31:21,193,Voice,Completed,1.93,O2
1096,2,07986292410,07850467235,2025-05-21 03:14:25,,0,SMS,Failed,0.0,O2
1097,2,07986292410,07159561471,2025-05-30 00:20:07,,0,SMS,Missed,0.0,O2
1098,2,07986292410,07952885609,2025-06-02 23:02:32,,0,Data,Missed,0.0,O2
1099,2,07986292410,07532069550,2025-06-10 16:30:29,,0,Data,Failed,0.0,O2
1100,2,07986292410,07128418847,2025-05-26 05:19:35,2025-05-26 05:21:42,127,Voice,Completed,1.27,O2
1101,2,07986292410,07389011477,2025-06-03 12:12:53,,0,Data,Missed,0.0,O2
1102,2,07986292410,07974034836,2025-05-25 00:22:02,,0,SMS,Missed,0.0,O2
1103,2,07986292410,07919735441,2025-05-28 04:33:10,,0,Data,Missed,0.0,O2
1104,2,07986292410,07110712756,2025-06-02 19:42:07,,0,SMS,Completed,0.0,O2
1105,2,07986292410,07522010989,2025-05-29 10:00:14,2025-05-29 10:08:32,498,Voice,Completed,4.98,O2
1106,2,07986292410,07858193803,2025-05-31 01:58:45,2025-05-31 02:04:18,333,Voice,Completed,3.33,O2
1107,2,07986292410,07201125159,2025-06-01 18:00:52,2025-06-01 18:09:02,490,Voice,Completed,4.9,O2
1108,2,07986292410,07419912981,2025-06-02 03:03:07,,0,Data,Missed,0.0,O2
1109,2,07986292410,07887877484,2025-06-03 21:29:32,,0,SMS,Completed,0.0,O2
1110,2,07986292410,07485015625,2025-05-24 00:14:08,,0,SMS,Completed,0.0,O2
1111,2,07986292410,07739164975,2025-05-21 16:24:05,,0,SMS,Failed,0.0,O2
1112,2,07986292410,07769997246,2025-05-14 08:46:42,2025-05-14 08:47:21,39,Voice,Completed,0.39,O2
1113,2,07986292410,07682593544,2025-06-05 03:06:33,2025-06-05 03:09:28,175,Voice,Completed,1.75,O2
1114,2,07986292410,07548147320,2025-06-01 19:33:50,2025-06-01 19:41:03,433,Voice,Completed,4.33,O2
1115,2,07986292410,07749705024,2025-05-21 17:27:55,,0,SMS,Missed,0.0,O2
1116,2,07986292410,07550615640,2025-06-08 07:58:22,,0,Data,Completed,0.0,O2
1117,2,07986292410,07965357390,2025-05-21 09:28:33,2025-05-21 09:38:22,589,Voice,Completed,5.89,O2
1118,2,07986292410,07406842802,2025-05-24 00:00:56,,0,SMS,Completed,0.0,O2
1119,2,07986292410,07544542522,2025-06-05 23:02:46,,0,Data,Completed,0.0,O2
