CallID,UserID,Source,Destination,StartTime,EndTime,Duration,CallType,Status,Cost,Provider
1280,7,07782710765,07406164292,2025-05-24 10:44:30,,0,SMS,Completed,0.0,EE
1281,7,07782710765,07980407880,2025-05-30 12:41:17,2025-05-30 12:49:34,497,Voice,Completed,4.97,EE
1282,7,07782710765,07213965862,2025-06-08 12:07:29,,0,Data,Missed,0.0,EE
1283,7,07782710765,07982826069,2025-05-24 03:02:31,2025-05-24 03:12:07,576,Voice,Completed,5.76,EE
1284,7,07782710765,07436235181,2025-06-01 08:19:12,,0,SMS,Missed,0.0,EE
1285,7,07782710765,07211491760,2025-05-28 21:00:34,2025-05-28 21:03:18,164,Voice,Completed,1.64,EE
1286,7,07782710765,07583169152,2025-06-04 00:55:53,2025-06-04 01:02:22,389,Voice,Completed,3.89,EE
1287,7,07782710765,07542730819,2025-05-14 19:59:41,,0,Data,Failed,0.0,EE
1288,7,07782710765,07693619474,2025-05-16 13:54:31,,0,SMS,Missed,0.0,EE
1289,7,07782710765,07452362899,2025-05-18 19:38:42,2025-05-18 19:42:16,214,Voice,Completed,2.14,EE
1290,7,07782710765,07544647777,2025-06-07 01:55:44,2025-06-07 01:59:56,252,Voice,Completed,2.52,EE
1291,7,07782710765,07916697287,2025-05-28 10:06:06,,0,SMS,Missed,0.0,EE
1292,7,07782710765,07508814672,2025-06-03 17:26:12,,0,Data,Completed,0.0,EE
1293,7,07782710765,07913773360,2025-06-10 04:47:47,,0,Data,Completed,0.0,EE
1294,7,07782710765,07899504071,2025-06-01 12:15:45,,0,SMS,Missed,0.0,EE
1295,7,07782710765,07136149322,2025-05-27 08:47:29,,0,Data,Failed,0.0,EE
1296,7,07782710765,07483278132,2025-05-19 10:42:09,,0,Data,Failed,0.0,EE
1297,7,07782710765,07825482549,2025-06-07 15:58:23,2025-06-07 16:07:19,536,Voice,Completed,5.36,EE
1298,7,07782710765,07884853835,2025-05-16 10:44:26,2025-05-16 10:51:17,411,Voice,Completed,4.11,EE
1299,7,07782710765,07876878460,2025-06-02 13:54:25,,0,Data,Failed,0.0,EE
1300,7,07782710765,07322096206,2025-06-10 18:37:33,,0,SMS,Missed,0.0,EE
1301,7,07782710765,07739521441,2025-06-07 14:01:22,,0,SMS,Failed,0.0,EE
1302,7,07782710765,07934768014,2025-06-04 19:31:54,,0,SMS,Missed,0.0,EE
1303,7,07782710765,07503452779,2025-06-06 19:52:11,2025-06-06 20:00:16,485,Voice,Completed,4.85,EE
1304,7,07782710765,07733237378,2025-06-10 03:45:56,2025-06-10 03:50:20,264,Voice,Completed,2.64,EE
1305,7,07782710765,07890972101,2025-06-05 19:16:01,,0,Data,Completed,0.0,EE
1306,7,07782710765,07256059450,2025-05-31 22:47:13,2025-05-31 22:52:00,287,Voice,Completed,2.87,EE
1307,7,07782710765,07391903644,2025-06-02 00:27:13,2025-06-02 00:31:10,237,Voice,Completed,2.37,EE
1308,7,07782710765,07733978197,2025-05-24 18:36:12,2025-05-24 18:37:27,75,Voice,Completed,0.75,EE
1309,7,07782710765,07957023611,2025-06-07 08:03:51,,0,SMS,Completed,0.0,EE
1310,7,07782710765,07198345137,2025-05-17 10:03:24,,0,Data,Missed,0.0,EE
1311,7,07782710765,07934730541,2025-06-12 03:04:49,,0,Data,Failed,0.0,EE
1312,7,07782710765,07850090883,2025-06-08 06:23:39,2025-06-08 06:29:02,323,Voice,Completed,3.23,EE
1313,7,07782710765,07678070191,2025-05-23 14:54:07,,0,Data,Missed,0.0,EE
1314,7,07782710765,07516979292,2025-06-03 16:48:53,2025-06-03 16:57:48,535,Voice,Completed,5.35,EE
1315,7,07782710765,07212009711,2025-05-17 21:30:38,,0,Data,Missed,0.0,EE
1316,7,07782710765,07458496190,2025-05-25 00:23:10,,0,SMS,Completed,0.0,EE
1317,7,07782710765,07566181213,2025-05-23 22:09:11,2025-05-23 22:12:06,175,Voice,Completed,1.75,EE
1318,7,07782710765,07294390103,2025-05-30 13:34:30,,0,SMS,Failed,0.0,EE
1319,7,07782710765,07254423766,2025-06-10 12:58:23,,0,Data,Completed,0.0,EE
