CallID,UserID,Source,Destination,StartTime,EndTime,Duration,CallType,Status,Cost,Provider
1040,1,07671463586,07823477261,2025-06-06 02:01:30,2025-06-06 02:02:06,36,Voice,Completed,0.36,EE
1041,1,07671463586,07369611805,2025-06-11 10:30:58,2025-06-11 10:37:10,372,Voice,Completed,3.72,EE
1042,1,07671463586,07545347459,2025-06-04 18:35:47,2025-06-04 18:39:11,204,Voice,Completed,2.04,EE
1043,1,07671463586,07238147103,2025-06-04 10:39:21,,0,Data,Failed,0.0,EE
1044,1,07671463586,07126223740,2025-05-23 03:38:02,,0,Data,Missed,0.0,EE
1045,1,07671463586,07370002039,2025-05-23 10:41:03,,0,SMS,Failed,0.0,EE
1046,1,07671463586,07596999951,2025-05-26 06:01:09,,0,SMS,Failed,0.0,EE
1047,1,07671463586,07147776894,2025-06-08 17:31:31,2025-06-08 17:40:56,565,Voice,Completed,5.65,EE
1048,1,07671463586,07498698606,2025-05-19 06:29:34,2025-05-19 06:29:56,22,Voice,Completed,0.22,EE
1049,1,07671463586,07330065938,2025-06-05 21:09:12,2025-06-05 21:13:32,260,Voice,Completed,2.6,EE
1050,1,07671463586,07693881752,2025-06-11 07:22:45,2025-06-11 07:30:37,472,Voice,Completed,4.72,EE
1051,1,07671463586,07886276581,2025-05-30 01:31:02,,0,SMS,Failed,0.0,EE
1052,1,07671463586,07403537255,2025-05-16 20:39:09,2025-05-16 20:49:06,597,Voice,Completed,5.97,EE
1053,1,07671463586,07513058043,2025-05-25 00:24:27,2025-05-25 00:25:25,58,Voice,Completed,0.58,EE
1054,1,07671463586,07540349535,2025-05-16 19:15:36,,0,SMS,Failed,0.0,EE
1055,1,07671463586,07982799318,2025-05-19 17:17:20,,0,SMS,Failed,0.0,EE
1056,1,07671463586,07533874259,2025-06-11 14:09:31,,0,Data,Completed,0.0,EE
1057,1,07671463586,07597537210,2025-06-04 07:55:12,,0,SMS,Missed,0.0,EE
1058,1,07671463586,07832846883,2025-05-15 13:55:39,,0,SMS,Completed,0.0,EE
1059,1,07671463586,07924027477,2025-05-28 20:47:31,,0,Data,Completed,0.0,EE
1060,1,07671463586,07319768534,2025-05-28 21:58:00,,0,Data,Missed,0.0,EE
1061,1,07671463586,07985064048,2025-05-19 04:35:51,,0,Data,Failed,0.0,EE
1062,1,07671463586,07155203584,2025-05-14 17:15:25,,0,Data,Missed,0.0,EE
1063,1,07671463586,07519974858,2025-05-16 07:41:20,,0,Data,Failed,0.0,EE
1064,1,07671463586,07377272584,2025-05-19 10:15:33,,0,SMS,Failed,0.0,EE
1065,1,07671463586,07581785907,2025-06-03 19:52:28,,0,SMS,Missed,0.0,EE
1066,1,07671463586,07931620824,2025-05-25 16:24:55,,0,Data,Completed,0.0,EE
1067,1,07671463586,07489163417,2025-05-24 02:34:50,,0,Data,Failed,0.0,EE
1068,1,07671463586,07437229421,2025-05-24 12:39:55,,0,SMS,Completed,0.0,EE
1069,1,07671463586,07964042047,2025-05-26 21:43:47,2025-05-26 21:51:03,436,Voice,Completed,4.36,EE
1070,1,07671463586,07629931637,2025-06-11 06:58:44,,0,SMS,Completed,0.0,EE
1071,1,07671463586,07712377097,2025-05-20 05:13:36,,0,SMS,Failed,0.0,EE
1072,1,07671463586,07358981888,2025-06-04 09:01:57,,0,SMS,Completed,0.0,EE
1073,1,07671463586,07199633610,2025-05-20 05:21:23,,0,Data,Completed,0.0,EE
1074,1,07671463586,07603758309,2025-05-13 17:55:45,2025-05-13 18:01:58,373,Voice,Completed,3.73,EE
1075,1,07671463586,07455643457,2025-05-19 08:48:24,2025-05-19 08:50:56,152,Voice,Completed,1.52,EE
1076,1,07671463586,07216783512,2025-05-17 14:05:28,,0,Data,Completed,0.0,EE
1077,1,07671463586,07383193054,2025-06-04 07:43:43,2025-06-04 07:47:40,237,Voice,Completed,2.37,EE
1078,1,07671463586,07942465628,2025-05-30 13:37:42,2025-05-30 13:47:15,573,Voice,Completed,5.73,EE
1079,1,07671463586,07950678942,2025-05-30 00:10:53,,0,SMS,Completed,0.0,EE
