CallID,UserID,Source,Destination,StartTime,EndTime,Duration,CallType,Status,Cost,Provider
1320,8,07344653480,07897311908,2025-06-11 18:51:45,,0,SMS,Failed,0.0,EE
1321,8,07344653480,07145137946,2025-06-04 02:09:22,,0,SMS,Completed,0.0,EE
1322,8,07344653480,07362291285,2025-05-25 05:29:48,,0,Data,Missed,0.0,EE
1323,8,07344653480,07973713815,2025-06-04 14:33:37,,0,SMS,Failed,0.0,EE
1324,8,07344653480,07215952330,2025-06-10 13:43:13,,0,SMS,Missed,0.0,EE
1325,8,07344653480,07515233614,2025-05-27 15:53:05,,0,Data,Failed,0.0,EE
1326,8,07344653480,07976291035,2025-06-02 08:43:28,2025-06-02 08:48:38,310,Voice,Completed,3.1,EE
1327,8,07344653480,07881825962,2025-06-07 04:59:32,,0,Data,Missed,0.0,EE
1328,8,07344653480,07505022044,2025-05-26 20:02:09,2025-05-26 20:09:34,445,Voice,Completed,4.45,EE
1329,8,07344653480,07270475413,2025-05-20 02:14:13,,0,Data,Missed,0.0,EE
1330,8,07344653480,07639195649,2025-05-24 23:40:56,,0,SMS,Failed,0.0,EE
1331,8,07344653480,07450849879,2025-05-21 23:05:14,2025-05-21 23:08:17,183,Voice,Completed,1.83,EE
1332,8,07344653480,07884601754,2025-06-09 02:40:59,,0,Data,Completed,0.0,EE
1333,8,07344653480,07670313233,2025-06-03 23:44:11,,0,Data,Failed,0.0,EE
1334,8,07344653480,07863238011,2025-06-05 20:58:26,2025-06-05 20:59:55,89,Voice,Completed,0.89,EE
1335,8,07344653480,07800902939,2025-06-09 01:27:20,2025-06-09 01:34:18,418,Voice,Completed,4.18,EE
1336,8,07344653480,07283559609,2025-06-11 11:22:41,,0,SMS,Failed,0.0,EE
1337,8,07344653480,07728174440,2025-06-10 20:55:47,,0,SMS,Missed,0.0,EE
1338,8,07344653480,07646098687,2025-05-14 06:24:02,,0,Data,Missed,0.0,EE
1339,8,07344653480,07944920996,2025-06-03 04:03:23,2025-06-03 04:04:04,41,Voice,Completed,0.41,EE
1340,8,07344653480,07232925982,2025-05-24 04:55:37,,0,Data,Failed,0.0,EE
1341,8,07344653480,07810610211,2025-05-15 16:10:42,,0,Data,Missed,0.0,EE
1342,8,07344653480,07199086400,2025-05-15 01:04:54,2025-05-15 01:05:19,25,Voice,Completed,0.25,EE
1343,8,07344653480,07395523786,2025-06-11 12:46:45,2025-06-11 12:49:09,144,Voice,Completed,1.44,EE
1344,8,07344653480,07435359946,2025-05-22 21:46:46,2025-05-22 21:47:26,40,Voice,Completed,0.4,EE
1345,8,07344653480,07984170801,2025-05-13 19:13:36,,0,Data,Failed,0.0,EE
1346,8,07344653480,07983464274,2025-05-29 22:09:39,,0,Data,Failed,0.0,EE
1347,8,07344653480,07837277729,2025-05-26 10:13:50,,0,Data,Failed,0.0,EE
1348,8,07344653480,07584488003,2025-05-19 23:25:17,2025-05-19 23:33:29,492,Voice,Completed,4.92,EE
1349,8,07344653480,07136972097,2025-05-26 02:49:42,,0,Data,Missed,0.0,EE
1350,8,07344653480,07166248897,2025-05-17 09:56:48,,0,Data,Failed,0.0,EE
1351,8,07344653480,07465690212,2025-05-20 23:49:47,2025-05-20 23:53:07,200,Voice,Completed,2.0,EE
1352,8,07344653480,07397328720,2025-05-19 01:12:36,2025-05-19 01:19:12,396,Voice,Completed,3.96,EE
1353,8,07344653480,07973868288,2025-05-14 00:53:57,,0,Data,Missed,0.0,EE
1354,8,07344653480,07418127376,2025-06-10 04:48:28,2025-06-10 04:53:04,276,Voice,Completed,2.76,EE
1355,8,07344653480,07492976109,2025-06-10 07:17:38,2025-06-10 07:18:33,55,Voice,Completed,0.55,EE
1356,8,07344653480,07730828365,2025-05-25 17:23:03,2025-05-25 17:32:23,560,Voice,Completed,5.6,EE
1357,8,07344653480,07366582504,2025-06-11 16:01:07,,0,Data,Completed,0.0,EE
1358,8,07344653480,07344748940,2025-05-20 14:56:29,2025-05-20 15:06:12,583,Voice,Completed,5.83,EE
1359,8,07344653480,07660729424,2025-06-07 16:51:42,,0,Data,Missed,0.0,EE
